Chain,Project,Symbol,Pool
Ethereum,uniswap-v3,ETH2X-FLI-WETH,871f52f5-dab9-4a8d-af2a-a0e55929e163
Ethereum,uniswap-v3,AGEUR-WETH,a192976e-d947-4e53-9668-2ba0225a8030
Ethereum,uniswap-v3,WBTC-LQTY,83fa5c94-0944-413f-a859-65404333ef2a
Ethereum,uniswap-v3,GOHM-WETH,7cc634a0-3a05-4340-b90c-59d31036889b
Ethereum,uniswap-v3,WBTC-XSGD,6ba41219-da6b-48ba-a3e8-b16c8ae91a6b
Ethereum,uniswap-v3,DOG-WETH,53bc0305-aea0-4fb3-a76f-7bd8fc39e2af
Ethereum,uniswap-v3,METIS-WETH,7d288858-94b1-4217-ad09-5992bdea59ae
Ethereum,uniswap-v3,ORC-WETH,5c6a9e1d-1047-4464-aa24-512ff88290a9
Ethereum,uniswap-v3,SNT-WETH,4fa22b31-c3c9-453b-bdaf-9bea60985d01
Ethereum,uniswap-v3,IMPT-WETH,573d6b65-f98d-4952-9f45-e7f031eebcb0
Ethereum,uniswap-v3,CHZ-USDT,55b8f6f3-9495-4d6a-9d10-6f92f4add174
Ethereum,uniswap-v3,WETH-OSQTH,115c0ec6-ac08-4f8a-acb4-bf605fc5784c
Ethereum,uniswap-v3,STETH-WETH,f8931ddf-5ef0-4eb6-9ddf-718cd3f1a172
Ethereum,uniswap-v3,USDC-TEMP,46dbf35a-6cc3-4bcf-8d4c-b45b7e83203f
Ethereum,uniswap-v3,XSGD-WETH,0416f1b6-c9a3-4c36-af17-7b680886463a
Ethereum,uniswap-v3,HEX-WETH,4ea1ebc3-b8b1-4d5b-a4ad-f178ebcfc219
Ethereum,uniswap-v3,FX-WETH,30954c80-fd43-41b6-bb71-88d57d53f83d
Ethereum,uniswap-v3,PAR-USDC,077322f0-5302-4d6b-805e-04746ee37b85
Ethereum,uniswap-v3,WETH-AVINOC,f41c265e-725b-4e9c-9b33-5653278c769d
Ethereum,uniswap-v3,SHI-WETH,9e666bc6-8c20-46b5-ae4a-0765724872e0
Ethereum,uniswap-v3,USDT-DVF,3274c6e8-0812-4cf5-bd59-64f05674896b
Ethereum,uniswap-v3,WETH-RAIL,e93c4024-939e-40a9-a198-4a28790cbb9f
Ethereum,uniswap-v3,USDC-UOS,e687c866-4e3a-4a2d-841f-2802c1e02288
Ethereum,uniswap-v3,OGN-WETH,2fe58505-d0a2-464b-8c0d-b0a18d16528e
Ethereum,uniswap-v3,LUSD-WETH,40871760-0213-4889-8a90-f0b56fde7a14
Ethereum,uniswap-v3,SHIB-WETH,da3d3c6a-8d0d-4db3-8e1f-908ae7ad126a
Ethereum,uniswap-v3,KP3R-WETH,73af0123-ecdf-4952-9799-fb9be4f2833f
Ethereum,uniswap-v3,ZENIQ-WETH,73127174-6cd7-45aa-8305-4529c92b88ee
Ethereum,uniswap-v3,GBPT-USDC,6abaf60a-7a2c-4f52-ad53-98539ca21cad
Ethereum,uniswap-v3,WETH-FUND,5e58c311-17db-4766-94a9-3dd269b0f8a5
Ethereum,uniswap-v3,USDC-XIDR,acad964f-3402-4521-8c8e-3ecccd4b6441
Ethereum,uniswap-v3,WETH-UWL,67495275-3b5a-4cb8-9e3b-785474741a41
Ethereum,uniswap-v3,UKAN-WETH,86c0a3e5-84fa-4e1a-9eca-a8a3c6c5eaff
Ethereum,uniswap-v3,HUNT-WETH,48bf02ba-60e3-429f-af72-384a0f4f0a81
Ethereum,uniswap-v3,LYXE-WETH,de78aacb-98c3-4531-9597-8dcc3c58f058
Ethereum,uniswap-v3,GOHM-USDC,e2d8e7ae-e78a-4cd9-9a94-c01ee626663e
Ethereum,uniswap-v3,ICHI-USDC,cb52c17f-be8e-4511-b16a-68cad56c9ec1
Ethereum,uniswap-v3,USDC-CGT,90e1355f-5174-4959-925f-37e4a34fd76d
Ethereum,uniswap-v3,KROM-WETH,d3d6eb6a-4bf9-4a16-947f-6ce7d5399959
Ethereum,uniswap-v3,ICHI-WETH,14fa3b27-2de4-447b-8c91-b79efa171306
Ethereum,uniswap-v3,SHIB-WETH,37806794-37c5-4d66-b340-ad376ebc2af1
Ethereum,uniswap-v3,MM-USDC,ef8315ea-2eba-48f8-98a8-3bfd6ab8e021
Ethereum,uniswap-v3,WETH-SAITO,e95749e6-275f-4a9d-92f1-265cf49354c6
Ethereum,uniswap-v3,TXJP-WETH,a57002de-8ca9-4d86-908b-49c51f50c641
Ethereum,uniswap-v3,WETH-CRV,276b6428-6140-4cbc-b7bf-623af2442f06
Ethereum,uniswap-v3,XDAO-USDC,72c89be3-58e5-42eb-9de5-5a92e9ff035c
Ethereum,uniswap-v3,WETH-WSTR,e6816f7a-7f2b-43b3-b7e1-f5f8b4c31f84
Ethereum,uniswap-v3,PERP-WETH,f2afac99-fd28-4481-9b91-68c92e775947
Ethereum,uniswap-v3,DYDX-WETH,1e11646b-9e73-4b89-829c-9a722cd60055
Ethereum,uniswap-v3,ICHI-WBTC,984060e3-12c9-4b9d-ad48-2148d2c084a6
Ethereum,uniswap-v3,ICHI-USDC,9da3678a-db1b-4b97-8f4a-96b90c279a8b
Ethereum,uniswap-v3,ZENIQ-USDC,ed2c4696-62a5-4ac6-908d-ce6e4fb36968
Ethereum,uniswap-v3,WETH-GHNY,85c9355d-38ac-41f4-8d37-65839cedd0c2
Ethereum,uniswap-v3,WETH-FLOOR,72354568-5687-41f8-b0a0-ff447b008b06
Ethereum,uniswap-v3,SHIBA2-WETH,0a0f10c7-ddb9-4a35-afde-f8efd8c6a8f1
Ethereum,uniswap-v3,POWR-WETH,92c55c31-9892-414b-81ce-fb11470763a4
Ethereum,uniswap-v3,USDC-BOB,fcddf624-0584-4f71-90f3-ac607ee6ecef
Ethereum,uniswap-v3,ICHI-ONEICHI,13174861-c2df-4311-a89d-608a883e9670
Ethereum,uniswap-v3,SAND-WETH,442bfa49-96f7-44ad-abe8-51ff30712799
Ethereum,uniswap-v3,HUNT-USDT,ad5a86b6-d309-4518-bd13-bd1b729c0a9f
Ethereum,uniswap-v3,XSGD-XIDR,12c98e0f-052e-486c-a32a-bd854920eca3
Ethereum,uniswap-v3,GREEN-WETH,53d73d0c-ddce-4239-a37b-d224a9c2c09f
Ethereum,uniswap-v3,SIFUM-USDT,4fa63f5e-4801-41c5-b34d-c3961786c186
Ethereum,uniswap-v3,UNI-LINK,9647dd4e-f172-474d-987a-5feb426ec1c3
Ethereum,uniswap-v3,HDRN-USDC,0d62f0ba-59fa-4f56-a476-520c824dd806
Ethereum,uniswap-v3,KNIGHT-WETH,70f3a4a4-bed0-4909-9564-37930b4df8ec
Ethereum,uniswap-v3,WETH-CRV,9112c2c0-a25d-4910-958b-c227045edf42
Ethereum,uniswap-v3,PATH-USDC,74b41bdb-ff71-4ee3-8a03-0009522f2017
Ethereum,uniswap-v3,WBTC-XIDR,51ce8582-247a-4332-8f77-c10d319b3c66
Ethereum,uniswap-v3,WBTC-BTCM,b5116573-0ff8-4f1a-829f-718f91e6beba
Ethereum,uniswap-v3,PAX-USDC,2714f786-d1b6-4d46-95ec-25b249f9c55d
Ethereum,uniswap-v3,XFT-WETH,8cf62216-a6d0-4268-8746-0f8ddd34db2c
Ethereum,uniswap-v3,BONE-WETH,1596f7c3-62c3-48f1-8d29-46e32985778d
Ethereum,uniswap-v3,ZENIQ-AVINOC,723ce11f-3176-4525-b8d2-5beefd7a35e6
Ethereum,uniswap-v3,RBN-USDC,b12f939e-68b5-42f4-ab0e-f2b359870897
Ethereum,uniswap-v3,USDC-ADS,0eb6f86e-703d-42a5-abf8-9e18c1e877fe
Ethereum,uniswap-v3,RNG-WETH,9592cf4a-2e92-403b-a0c1-2bc9ce0f30e3
Ethereum,uniswap-v3,LQTY-WETH,0d91ce59-256a-4b7a-a156-357a8df9cc32
Ethereum,uniswap-v3,VITA-WETH,191dcc97-ce9f-4490-b5d0-a5ce61282e8c
Ethereum,uniswap-v3,USDC-BLND,ff26e66e-61ab-45c4-8df2-0506028919a5
Ethereum,uniswap-v3,PUNDIX-WETH,cd9cd243-068b-4738-87e9-721bbf083a2f
Ethereum,uniswap-v3,LCX-WETH,0876b461-288b-4fd6-adea-ae09bc295951
Ethereum,uniswap-v3,PATH-WETH,f8b2e90b-efa5-43f8-9878-913c42e1ee09
Ethereum,uniswap-v3,USDC-YLD,7ea2f58a-d1b1-4967-b9c5-c2f907556f37
Ethereum,uniswap-v3,CNG-WETH,0f390418-a3a0-4d76-8b3f-415c34786869
Ethereum,uniswap-v3,WDOGE-WETH,afcd77c4-3900-4bd7-aae8-a8d10edea579
Ethereum,uniswap-v3,CVX-WETH,7c4101a3-366a-4e50-9247-3667d973c671
Ethereum,uniswap-v3,ONEICHI-USDC,88aea415-928d-4c82-82fc-710b432914ed
Ethereum,uniswap-v3,HEX-DECI,5f757d54-6796-4be5-9853-d15df2cb3103
Ethereum,uniswap-v3,YVBOOST-WETH,29ca3ecc-be4e-4304-92aa-547c6d419e64
Ethereum,uniswap-v3,LUSD-DAI,2685c31c-4a36-441b-baec-613490a91b1b
Ethereum,uniswap-v3,CPOOL-USDC,7ca59e0e-99fa-4d1b-98ff-b853e696d3b8
Ethereum,uniswap-v3,XMT-USDT,7dcd3d01-f5b1-45dc-8afa-4ab97b93e1e3
Ethereum,uniswap-v3,WBTC-USDC,1529a452-3563-44fa-95f2-08a01baa55ee
Ethereum,uniswap-v3,UNI-AAVE,e602c4a6-d06f-427c-9c31-75d5f2070052
Ethereum,uniswap-v3,ELON-WETH,9453dc16-7323-4f8d-93e8-5ce0422f66bb
Ethereum,uniswap-v3,ISK-USDT,179bb6a6-b8a5-4d91-a718-9d138856cc27
Ethereum,uniswap-v3,FRAX-FPIS,01691f26-f140-4c0c-bea8-aa7c2cce7217
Ethereum,uniswap-v3,BTRST-USDC,d377111c-1256-4f00-a025-aa631bec3a7a
Ethereum,uniswap-v3,GALA-WETH,f8d5da07-8b35-4344-9e5c-b3214d837509
Ethereum,uniswap-v3,TCAP-WETH,e8832543-7d50-4e99-9430-79d00d62b438
Ethereum,uniswap-v3,DPI-WETH,990ad226-ad66-4153-8a02-49097525ef04
Ethereum,uniswap-v3,XDEFI-WETH,c124ba48-caff-4e6b-b054-04109f36565e
Ethereum,uniswap-v3,FXS-WETH,be9bfbf7-2e8e-42a1-b91c-7b2dc45d8231
Ethereum,uniswap-v3,BOO-WETH,0383f5a7-d9ba-4506-9d08-cc883707b86e
Ethereum,uniswap-v3,MON-WETH,5bba2b84-eb0c-4668-9dd5-e20ad9954c48
Ethereum,uniswap-v3,USDC-WCFG,d0a97502-cd72-4016-968e-ecd860f62e41
Ethereum,uniswap-v3,USDC-SPOT,dafa4da9-b9a6-418d-bcb8-2ee499667764
Ethereum,uniswap-v3,SSV-WETH,78019537-31a3-49da-99b4-0a570b084c46
Ethereum,uniswap-v3,XCHF-WETH,89338d8d-3acb-4f97-84dc-f204b15bf879
Ethereum,uniswap-v3,ULX-USDT,36768be5-f2cf-48ac-8fb0-421367b45fa2
Ethereum,uniswap-v3,WETH-JPEG,62e83d20-4997-4403-b329-b1bc6f123acc
Ethereum,uniswap-v3,FX-USDT,fbf845d0-14b8-4398-b165-e8f15532ce2b
Ethereum,uniswap-v3,UNIDX-WETH,1804e933-6155-4854-94a4-75ac44eb264c
Ethereum,uniswap-v3,USDC-RAE,c5bc42e3-6279-4d30-99fd-4089c1c2ad43
Ethereum,uniswap-v3,HDWY-WETH,bd8ac78d-8bd3-44b6-a429-06d89db8ae65
Ethereum,uniswap-v3,BUSD-USDT,cc57df7e-a58a-4295-983a-257fcac6c637
Ethereum,uniswap-v3,XMON-WETH,c73411a3-cac9-4de4-aef6-7e108398fb78
Ethereum,uniswap-v3,NUTS-USDC,e044b37c-d14f-4788-8cb7-fb7cebb71954
Ethereum,uniswap-v3,IOTX-WETH,354486ef-1a7c-427a-aee2-e2bc84a443f4
Ethereum,uniswap-v3,FUN-USDC,d322d0bd-f8e1-4cff-8e8d-395169a7086b
